cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,timestamp
79.0,2633.96,317.20000000000005,2.314,0.0,168.0,2019-08-17 12:06:39
79.0,2636.38,317.4,2.323,0.0,167.0,2019-08-17 12:06:40
79.0,2638.79,317.6,2.333,0.0,168.0,2019-08-17 12:06:41
79.0,2641.43,317.79999999999995,2.351,0.0,168.0,2019-08-17 12:06:42
79.0,2643.62,317.79999999999995,2.379,0.0,168.0,2019-08-17 12:06:43
79.0,2645.91,318.0,2.398,0.0,168.0,2019-08-17 12:06:44
79.0,2648.13,318.0,2.407,0.0,168.0,2019-08-17 12:06:45
79.0,2650.41,318.0,2.398,0.0,168.0,2019-08-17 12:06:46
79.0,2652.96,318.0,2.417,0.0,168.0,2019-08-17 12:06:47
79.0,2655.38,317.79999999999995,2.435,0.0,168.0,2019-08-17 12:06:48
79.0,2657.9,317.79999999999995,2.454,0.0,168.0,2019-08-17 12:06:49
79.0,2660.35,317.6,2.482,0.0,168.0,2019-08-17 12:06:50
80.0,2662.7,317.6,2.51,0.0,168.0,2019-08-17 12:06:51
80.0,2665.35,317.4,2.575,0.0,168.0,2019-08-17 12:06:52
80.0,2667.99,317.4,2.631,0.0,168.0,2019-08-17 12:06:53
80.0,2670.79,317.4,2.697,0.0,168.0,2019-08-17 12:06:54
80.0,2673.29,317.4,2.734,0.0,169.0,2019-08-17 12:06:55
80.0,2675.56,317.4,2.762,0.0,169.0,2019-08-17 12:06:56
80.0,2678.44,317.6,2.781,0.0,169.0,2019-08-17 12:06:57
80.0,2681.21,317.79999999999995,2.809,0.0,169.0,2019-08-17 12:06:58
80.0,2683.99,318.0,2.799,0.0,170.0,2019-08-17 12:06:59
79.0,2687.0,318.20000000000005,2.799,0.0,170.0,2019-08-17 12:07:00
79.0,2689.96,318.6,2.771,0.0,170.0,2019-08-17 12:07:01
79.0,2692.75,319.20000000000005,2.753,0.0,170.0,2019-08-17 12:07:02
80.0,2695.66,319.6,2.753,0.0,170.0,2019-08-17 12:07:03
80.0,2698.28,320.0,2.734,0.0,170.0,2019-08-17 12:07:04
80.0,2700.95,320.20000000000005,2.715,0.0,170.0,2019-08-17 12:07:05
80.0,2703.73,320.4,2.706,0.0,170.0,2019-08-17 12:07:06
81.0,2706.01,320.4,2.687,0.0,170.0,2019-08-17 12:07:07
81.0,2709.55,320.4,2.669,0.0,170.0,2019-08-17 12:07:08
81.0,2712.67,320.6,2.659,0.0,170.0,2019-08-17 12:07:09
81.0,2715.5,320.6,2.65,0.0,171.0,2019-08-17 12:07:10
81.0,2718.48,320.6,2.641,0.0,171.0,2019-08-17 12:07:11
81.0,2721.34,320.4,2.641,0.0,170.0,2019-08-17 12:07:12
81.0,2724.38,320.4,2.641,0.0,170.0,2019-08-17 12:07:13
81.0,2727.5,320.4,2.641,0.0,169.0,2019-08-17 12:07:14
81.0,2730.81,320.20000000000005,2.659,0.0,169.0,2019-08-17 12:07:15
81.0,2733.91,320.20000000000005,2.678,0.0,169.0,2019-08-17 12:07:16
81.0,2737.15,320.0,2.697,0.0,169.0,2019-08-17 12:07:17
81.0,2740.28,320.0,2.715,0.0,169.0,2019-08-17 12:07:18
82.0,2743.38,319.79999999999995,2.734,0.0,169.0,2019-08-17 12:07:19
82.0,2746.38,319.79999999999995,2.762,0.0,169.0,2019-08-17 12:07:20
82.0,2749.4,320.0,2.79,0.0,170.0,2019-08-17 12:07:21
81.0,2752.76,320.20000000000005,2.809,0.0,170.0,2019-08-17 12:07:22
81.0,2755.93,320.20000000000005,2.818,0.0,170.0,2019-08-17 12:07:23
81.0,2759.04,320.4,2.818,0.0,169.0,2019-08-17 12:07:24
81.0,2761.69,320.6,2.809,0.0,169.0,2019-08-17 12:07:25
81.0,2764.51,320.6,2.809,0.0,168.0,2019-08-17 12:07:26
81.0,2767.23,320.79999999999995,2.809,0.0,167.0,2019-08-17 12:07:27
81.0,2770.02,320.79999999999995,2.799,0.0,167.0,2019-08-17 12:07:28
81.0,2772.88,320.79999999999995,2.771,0.0,166.0,2019-08-17 12:07:29
81.0,2776.03,321.0,2.753,0.0,166.0,2019-08-17 12:07:30
81.0,2779.13,321.0,2.762,0.0,166.0,2019-08-17 12:07:31
81.0,2782.56,321.0,2.781,0.0,166.0,2019-08-17 12:07:32
81.0,2785.58,320.79999999999995,2.781,0.0,166.0,2019-08-17 12:07:33
81.0,2788.51,320.6,2.762,0.0,167.0,2019-08-17 12:07:34
81.0,2791.4,320.4,2.771,0.0,167.0,2019-08-17 12:07:35
80.0,2794.23,320.4,2.79,0.0,167.0,2019-08-17 12:07:36
80.0,2796.87,320.20000000000005,2.809,0.0,167.0,2019-08-17 12:07:37
79.0,2799.45,320.20000000000005,2.799,0.0,167.0,2019-08-17 12:07:38
79.0,2802.28,320.20000000000005,2.781,0.0,167.0,2019-08-17 12:07:39
79.0,2805.08,320.4,2.781,0.0,168.0,2019-08-17 12:07:40
78.0,2807.93,320.4,2.79,0.0,168.0,2019-08-17 12:07:41
78.0,2810.32,320.6,2.809,0.0,168.0,2019-08-17 12:07:42
78.0,2813.01,320.79999999999995,2.809,0.0,168.0,2019-08-17 12:07:43
79.0,2816.02,321.0,2.827,0.0,168.0,2019-08-17 12:07:44
79.0,2819.09,321.4,2.846,0.0,168.0,2019-08-17 12:07:45
79.0,2822.42,321.79999999999995,2.865,0.0,168.0,2019-08-17 12:07:46
79.0,2825.79,322.0,2.874,0.0,168.0,2019-08-17 12:07:47
79.0,2828.85,322.20000000000005,2.883,0.0,167.0,2019-08-17 12:07:48
79.0,2831.22,322.4,2.893,0.0,167.0,2019-08-17 12:07:49
79.0,2833.53,322.6,2.921,0.0,167.0,2019-08-17 12:07:50
79.0,2836.02,322.6,2.948,0.0,167.0,2019-08-17 12:07:51
80.0,2838.25,322.79999999999995,2.948,0.0,167.0,2019-08-17 12:07:52
80.0,2841.24,322.79999999999995,2.948,0.0,167.0,2019-08-17 12:07:53
80.0,2844.43,322.79999999999995,2.948,0.0,167.0,2019-08-17 12:07:54
80.0,2847.53,322.79999999999995,2.939,0.0,166.0,2019-08-17 12:07:55
80.0,2849.95,322.79999999999995,2.921,0.0,166.0,2019-08-17 12:07:56
80.0,2852.66,322.79999999999995,2.902,0.0,166.0,2019-08-17 12:07:57
80.0,2855.35,323.0,2.855,0.0,166.0,2019-08-17 12:07:58
80.0,2857.91,323.0,2.855,0.0,166.0,2019-08-17 12:07:59
80.0,2860.78,323.0,2.846,0.0,166.0,2019-08-17 12:08:00
80.0,2863.99,323.20000000000005,2.855,0.0,166.0,2019-08-17 12:08:01
80.0,2867.08,323.20000000000005,2.874,0.0,166.0,2019-08-17 12:08:02
80.0,2870.01,323.4,2.855,0.0,167.0,2019-08-17 12:08:03
80.0,2872.86,323.4,2.846,0.0,166.0,2019-08-17 12:08:04
80.0,2875.16,323.6,2.827,0.0,167.0,2019-08-17 12:08:05
80.0,2877.33,324.20000000000005,2.809,0.0,166.0,2019-08-17 12:08:06
80.0,2879.71,324.6,2.79,0.0,166.0,2019-08-17 12:08:07
80.0,2882.27,324.79999999999995,2.781,0.0,165.0,2019-08-17 12:08:08
80.0,2885.14,325.0,2.781,0.0,165.0,2019-08-17 12:08:09
80.0,2887.77,325.20000000000005,2.771,0.0,164.0,2019-08-17 12:08:10
80.0,2890.27,325.20000000000005,2.781,0.0,164.0,2019-08-17 12:08:11
80.0,2893.0,325.20000000000005,2.79,0.0,164.0,2019-08-17 12:08:12
80.0,2895.68,325.0,2.781,0.0,164.0,2019-08-17 12:08:13
80.0,2898.09,325.0,2.781,0.0,164.0,2019-08-17 12:08:14
80.0,2900.55,324.79999999999995,2.771,0.0,163.0,2019-08-17 12:08:15
80.0,2903.29,324.6,2.771,0.0,163.0,2019-08-17 12:08:16
80.0,2905.99,324.4,2.762,0.0,164.0,2019-08-17 12:08:17
80.0,2909.17,324.20000000000005,2.753,0.0,164.0,2019-08-17 12:08:18
80.0,2912.31,324.20000000000005,2.762,0.0,163.0,2019-08-17 12:08:19
80.0,2915.41,324.0,2.79,0.0,163.0,2019-08-17 12:08:20
80.0,2918.58,324.0,2.809,0.0,164.0,2019-08-17 12:08:21
80.0,2921.73,324.0,2.837,0.0,163.0,2019-08-17 12:08:22
80.0,2924.34,324.20000000000005,2.865,0.0,163.0,2019-08-17 12:08:23
80.0,2926.86,324.20000000000005,2.902,0.0,163.0,2019-08-17 12:08:24
80.0,2929.94,324.20000000000005,2.921,0.0,163.0,2019-08-17 12:08:25
80.0,2933.3,324.4,2.939,0.0,163.0,2019-08-17 12:08:26
80.0,2937.09,324.4,2.948,0.0,163.0,2019-08-17 12:08:27
79.0,2940.95,324.4,2.958,0.0,163.0,2019-08-17 12:08:28
80.0,2944.2,324.20000000000005,2.958,0.0,163.0,2019-08-17 12:08:29
80.0,2947.53,324.20000000000005,2.948,0.0,163.0,2019-08-17 12:08:30
80.0,2950.3,324.20000000000005,2.948,0.0,163.0,2019-08-17 12:08:31
80.0,2953.16,324.0,2.958,0.0,163.0,2019-08-17 12:08:32
80.0,2956.12,324.0,2.958,0.0,163.0,2019-08-17 12:08:33
80.0,2958.45,324.0,2.958,0.0,163.0,2019-08-17 12:08:34
80.0,2960.94,324.0,2.948,0.0,163.0,2019-08-17 12:08:35
80.0,2964.07,324.0,2.939,0.0,164.0,2019-08-17 12:08:36
80.0,2967.32,324.0,2.921,0.0,164.0,2019-08-17 12:08:37
81.0,2970.05,324.20000000000005,2.911,0.0,164.0,2019-08-17 12:08:38
81.0,2972.93,324.20000000000005,2.883,0.0,164.0,2019-08-17 12:08:39
81.0,2975.74,324.0,2.893,0.0,164.0,2019-08-17 12:08:40
80.0,2978.39,324.0,2.883,0.0,164.0,2019-08-17 12:08:41
80.0,2981.18,323.79999999999995,2.874,0.0,164.0,2019-08-17 12:08:42
80.0,2984.03,323.79999999999995,2.874,0.0,164.0,2019-08-17 12:08:43
80.0,2986.88,323.6,2.883,0.0,164.0,2019-08-17 12:08:44
80.0,2989.82,323.4,2.902,0.0,164.0,2019-08-17 12:08:45
80.0,2992.81,323.20000000000005,2.902,0.0,164.0,2019-08-17 12:08:46
80.0,2995.65,323.0,2.883,0.0,164.0,2019-08-17 12:08:47
80.0,2998.42,323.0,2.883,0.0,164.0,2019-08-17 12:08:48
80.0,3001.02,322.79999999999995,2.883,0.0,163.0,2019-08-17 12:08:49
81.0,3003.88,322.6,2.874,0.0,163.0,2019-08-17 12:08:50
80.0,3006.72,322.6,2.855,0.0,163.0,2019-08-17 12:08:51
80.0,3009.52,322.6,2.837,0.0,163.0,2019-08-17 12:08:52
80.0,3012.57,322.4,2.827,0.0,164.0,2019-08-17 12:08:53
80.0,3015.58,322.4,2.837,0.0,164.0,2019-08-17 12:08:54
80.0,3018.39,322.4,2.827,0.0,163.0,2019-08-17 12:08:55
80.0,3021.42,322.4,2.846,0.0,162.0,2019-08-17 12:08:56
80.0,3024.38,322.4,2.865,0.0,162.0,2019-08-17 12:08:57
80.0,3027.14,322.20000000000005,2.893,0.0,162.0,2019-08-17 12:08:58
80.0,3030.0,322.20000000000005,2.902,0.0,162.0,2019-08-17 12:08:59
80.0,3032.75,322.0,2.93,0.0,162.0,2019-08-17 12:09:00
81.0,3035.74,322.0,2.967,0.0,162.0,2019-08-17 12:09:01
81.0,3038.58,321.79999999999995,3.014,0.0,161.0,2019-08-17 12:09:02
81.0,3041.47,321.4,3.014,0.0,160.0,2019-08-17 12:09:03
81.0,3044.49,321.20000000000005,3.004,0.0,160.0,2019-08-17 12:09:04
81.0,3047.2,321.0,3.014,0.0,161.0,2019-08-17 12:09:05
81.0,3049.38,320.79999999999995,3.023,0.0,161.0,2019-08-17 12:09:06
81.0,3051.66,320.4,3.023,0.0,161.0,2019-08-17 12:09:07
81.0,3054.38,320.4,2.995,0.0,161.0,2019-08-17 12:09:08
81.0,3057.47,320.20000000000005,2.967,0.0,161.0,2019-08-17 12:09:09
80.0,3060.73,320.0,2.967,0.0,161.0,2019-08-17 12:09:10
80.0,3064.0,320.0,2.976,0.0,161.0,2019-08-17 12:09:11
80.0,3066.93,320.20000000000005,2.986,0.0,161.0,2019-08-17 12:09:12
80.0,3070.3,320.20000000000005,3.014,0.0,161.0,2019-08-17 12:09:13
80.0,3073.49,320.20000000000005,3.032,0.0,162.0,2019-08-17 12:09:14
80.0,3076.49,320.4,3.042,0.0,162.0,2019-08-17 12:09:15
79.0,3079.19,320.6,3.042,0.0,162.0,2019-08-17 12:09:16
79.0,3081.86,320.79999999999995,3.042,0.0,162.0,2019-08-17 12:09:17
79.0,3084.88,321.0,3.051,0.0,162.0,2019-08-17 12:09:18
79.0,3088.04,321.20000000000005,3.042,0.0,162.0,2019-08-17 12:09:19
79.0,3091.17,321.20000000000005,3.023,0.0,162.0,2019-08-17 12:09:20
79.0,3094.51,321.4,3.004,0.0,162.0,2019-08-17 12:09:21
80.0,3097.92,321.4,3.004,0.0,162.0,2019-08-17 12:09:22
80.0,3101.27,321.4,3.032,0.0,162.0,2019-08-17 12:09:23
80.0,3104.51,321.4,3.014,0.0,163.0,2019-08-17 12:09:24
80.0,3107.44,321.4,2.986,0.0,163.0,2019-08-17 12:09:25
80.0,3109.72,321.4,2.948,0.0,164.0,2019-08-17 12:09:26
79.0,3112.1,321.4,2.911,0.0,165.0,2019-08-17 12:09:27
80.0,3114.53,321.4,2.883,0.0,165.0,2019-08-17 12:09:28
80.0,3117.23,321.4,2.874,0.0,165.0,2019-08-17 12:09:29
80.0,3120.35,321.20000000000005,2.865,0.0,165.0,2019-08-17 12:09:30
81.0,3123.41,321.0,2.883,0.0,165.0,2019-08-17 12:09:31
80.0,3126.14,320.79999999999995,2.902,0.0,166.0,2019-08-17 12:09:32
80.0,3128.91,320.6,2.939,0.0,165.0,2019-08-17 12:09:33
80.0,3131.61,320.4,2.976,0.0,164.0,2019-08-17 12:09:34
80.0,3134.27,320.20000000000005,3.004,0.0,164.0,2019-08-17 12:09:35
80.0,3137.46,320.0,3.032,0.0,163.0,2019-08-17 12:09:36
80.0,3140.4,319.79999999999995,3.032,0.0,163.0,2019-08-17 12:09:37
80.0,3142.88,319.79999999999995,3.004,0.0,163.0,2019-08-17 12:09:38
80.0,3145.32,319.6,3.004,0.0,163.0,2019-08-17 12:09:39
80.0,3147.72,319.6,2.995,0.0,164.0,2019-08-17 12:09:40
80.0,3150.07,319.79999999999995,2.976,0.0,164.0,2019-08-17 12:09:41
80.0,3152.64,320.20000000000005,2.958,0.0,164.0,2019-08-17 12:09:42
80.0,3155.34,320.6,2.948,0.0,164.0,2019-08-17 12:09:43
79.0,3157.96,321.0,2.948,0.0,163.0,2019-08-17 12:09:44
79.0,3160.37,321.20000000000005,2.958,0.0,163.0,2019-08-17 12:09:45
79.0,3162.89,321.4,2.967,0.0,163.0,2019-08-17 12:09:46
79.0,3165.1,321.6,2.948,0.0,164.0,2019-08-17 12:09:47
79.0,3167.6,321.6,2.967,0.0,164.0,2019-08-17 12:09:48
79.0,3170.2,321.79999999999995,2.967,0.0,164.0,2019-08-17 12:09:49
79.0,3172.81,321.6,2.948,0.0,163.0,2019-08-17 12:09:50
80.0,3175.64,321.6,2.939,0.0,162.0,2019-08-17 12:09:51
80.0,3178.67,321.4,2.948,0.0,161.0,2019-08-17 12:09:52
80.0,3181.48,321.20000000000005,2.93,0.0,161.0,2019-08-17 12:09:53
80.0,3184.8,320.6,2.939,0.0,160.0,2019-08-17 12:09:54
80.0,3188.35,320.0,2.93,0.0,161.0,2019-08-17 12:09:55
80.0,3191.64,319.20000000000005,2.93,0.0,162.0,2019-08-17 12:09:56
80.0,3194.77,318.20000000000005,2.921,0.0,162.0,2019-08-17 12:09:57
80.0,3197.79,317.20000000000005,2.911,0.0,162.0,2019-08-17 12:09:58
80.0,3199.92,316.20000000000005,2.902,0.0,162.0,2019-08-17 12:09:59
80.0,3202.27,315.20000000000005,2.911,0.0,162.0,2019-08-17 12:10:00
80.0,3204.71,314.0,2.911,0.0,162.0,2019-08-17 12:10:01
80.0,3207.58,313.0,2.911,0.0,162.0,2019-08-17 12:10:02
80.0,3210.79,312.4,2.902,0.0,162.0,2019-08-17 12:10:03
80.0,3214.04,311.79999999999995,2.921,0.0,162.0,2019-08-17 12:10:04
80.0,3216.64,311.4,2.939,0.0,162.0,2019-08-17 12:10:05
80.0,3219.16,311.20000000000005,2.948,0.0,162.0,2019-08-17 12:10:06
80.0,3221.73,311.0,2.939,0.0,163.0,2019-08-17 12:10:07
80.0,3224.33,310.79999999999995,2.967,0.0,163.0,2019-08-17 12:10:08
80.0,3227.54,310.6,2.976,0.0,163.0,2019-08-17 12:10:09
80.0,3231.08,310.4,2.986,0.0,164.0,2019-08-17 12:10:10
80.0,3234.56,310.20000000000005,2.986,0.0,164.0,2019-08-17 12:10:11
80.0,3237.92,309.6,2.976,0.0,164.0,2019-08-17 12:10:12
80.0,3241.7,309.0,2.976,0.0,164.0,2019-08-17 12:10:13
81.0,3244.84,308.6,2.986,0.0,165.0,2019-08-17 12:10:14
80.0,3247.73,308.20000000000005,2.967,0.0,165.0,2019-08-17 12:10:15
80.0,3250.16,308.0,2.986,0.0,165.0,2019-08-17 12:10:16
80.0,3252.68,307.6,2.986,0.0,165.0,2019-08-17 12:10:17
80.0,3255.25,307.6,2.976,0.0,164.0,2019-08-17 12:10:18
80.0,3257.88,307.4,2.986,0.0,165.0,2019-08-17 12:10:19
80.0,3260.48,307.79999999999995,2.986,0.0,164.0,2019-08-17 12:10:20
80.0,3263.05,308.4,2.976,0.0,164.0,2019-08-17 12:10:21
80.0,3265.87,309.20000000000005,2.958,0.0,164.0,2019-08-17 12:10:22
80.0,3268.79,310.0,2.921,0.0,164.0,2019-08-17 12:10:23
80.0,3272.0,310.79999999999995,2.911,0.0,165.0,2019-08-17 12:10:24
80.0,3274.7,311.6,2.921,0.0,166.0,2019-08-17 12:10:25
80.0,3277.13,312.20000000000005,2.911,0.0,167.0,2019-08-17 12:10:26
80.0,3279.8,312.79999999999995,2.902,0.0,167.0,2019-08-17 12:10:27
80.0,3281.99,313.0,2.902,0.0,167.0,2019-08-17 12:10:28
80.0,3284.59,313.4,2.911,0.0,166.0,2019-08-17 12:10:29
80.0,3287.48,313.6,2.939,0.0,165.0,2019-08-17 12:10:30
80.0,3290.5,313.79999999999995,2.939,0.0,164.0,2019-08-17 12:10:31
80.0,3292.72,314.20000000000005,2.921,0.0,163.0,2019-08-17 12:10:32
80.0,3295.77,314.4,2.911,0.0,163.0,2019-08-17 12:10:33
80.0,3299.7,315.0,2.911,0.0,163.0,2019-08-17 12:10:34
80.0,3303.14,315.4,2.902,0.0,162.0,2019-08-17 12:10:35
79.0,3305.99,315.79999999999995,2.902,0.0,163.0,2019-08-17 12:10:36
80.0,3308.59,316.20000000000005,2.893,0.0,163.0,2019-08-17 12:10:37
80.0,3311.19,316.6,2.921,0.0,164.0,2019-08-17 12:10:38
80.0,3314.83,316.79999999999995,2.958,0.0,164.0,2019-08-17 12:10:39
80.0,3318.21,317.20000000000005,2.976,0.0,165.0,2019-08-17 12:10:40
81.0,3321.37,317.4,2.986,0.0,165.0,2019-08-17 12:10:41
81.0,3324.54,317.4,2.976,0.0,166.0,2019-08-17 12:10:42
81.0,3327.65,317.6,2.986,0.0,165.0,2019-08-17 12:10:43
81.0,3330.94,317.6,2.976,0.0,165.0,2019-08-17 12:10:44
81.0,3334.27,317.6,2.958,0.0,165.0,2019-08-17 12:10:45
81.0,3337.42,317.6,2.958,0.0,164.0,2019-08-17 12:10:46
81.0,3340.88,317.4,2.948,0.0,164.0,2019-08-17 12:10:47
82.0,3343.88,317.4,2.986,0.0,163.0,2019-08-17 12:10:48
82.0,3346.69,317.4,3.004,0.0,163.0,2019-08-17 12:10:49
82.0,3349.26,317.20000000000005,3.032,0.0,162.0,2019-08-17 12:10:50
82.0,3352.02,317.20000000000005,3.051,0.0,162.0,2019-08-17 12:10:51
82.0,3354.8,317.0,3.023,0.0,163.0,2019-08-17 12:10:52
82.0,3357.32,317.0,2.976,0.0,163.0,2019-08-17 12:10:53
82.0,3359.59,317.0,2.958,0.0,163.0,2019-08-17 12:10:54
82.0,3361.76,317.20000000000005,2.921,0.0,164.0,2019-08-17 12:10:55
82.0,3364.35,317.4,2.911,0.0,164.0,2019-08-17 12:10:56
81.0,3366.64,317.4,2.846,0.0,163.0,2019-08-17 12:10:57
81.0,3369.08,317.79999999999995,2.818,0.0,163.0,2019-08-17 12:10:58
81.0,3371.9,318.20000000000005,2.79,0.0,163.0,2019-08-17 12:10:59
81.0,3374.66,318.6,2.809,0.0,163.0,2019-08-17 12:11:00
81.0,3377.76,319.20000000000005,2.79,0.0,163.0,2019-08-17 12:11:01
81.0,3381.17,319.6,2.781,0.0,163.0,2019-08-17 12:11:02
80.0,3384.27,320.20000000000005,2.762,0.0,162.0,2019-08-17 12:11:03
80.0,3386.65,320.6,2.753,0.0,161.0,2019-08-17 12:11:04
81.0,3388.76,321.0,2.762,0.0,161.0,2019-08-17 12:11:05
81.0,3391.19,321.4,2.771,0.0,161.0,2019-08-17 12:11:06
80.0,3393.73,321.6,2.771,0.0,161.0,2019-08-17 12:11:07
80.0,3395.82,321.79999999999995,2.753,0.0,162.0,2019-08-17 12:11:08
80.0,3397.93,322.4,2.753,0.0,162.0,2019-08-17 12:11:09
81.0,3400.5,323.0,2.762,0.0,163.0,2019-08-17 12:11:10
81.0,3403.14,323.6,2.762,0.0,163.0,2019-08-17 12:11:11
80.0,3406.13,324.20000000000005,2.743,0.0,164.0,2019-08-17 12:11:12
80.0,3408.66,325.0,2.743,0.0,164.0,2019-08-17 12:11:13
81.0,3411.52,325.4,2.734,0.0,165.0,2019-08-17 12:11:14
80.0,3414.32,326.20000000000005,2.725,0.0,166.0,2019-08-17 12:11:15
80.0,3416.98,326.79999999999995,2.706,0.0,167.0,2019-08-17 12:11:16
80.0,3419.86,327.6,2.687,0.0,167.0,2019-08-17 12:11:17
81.0,3422.22,328.0,2.678,0.0,167.0,2019-08-17 12:11:18
81.0,3424.68,328.4,2.678,0.0,168.0,2019-08-17 12:11:19
81.0,3427.32,328.79999999999995,2.659,0.0,168.0,2019-08-17 12:11:20
81.0,3430.04,329.0,2.641,0.0,168.0,2019-08-17 12:11:21
81.0,3432.62,329.20000000000005,2.65,0.0,168.0,2019-08-17 12:11:22
81.0,3434.94,329.4,2.65,0.0,168.0,2019-08-17 12:11:23
81.0,3437.41,329.4,2.65,0.0,168.0,2019-08-17 12:11:24
81.0,3439.72,329.6,2.65,0.0,169.0,2019-08-17 12:11:25
81.0,3441.89,329.6,2.641,0.0,169.0,2019-08-17 12:11:26
81.0,3444.2,329.79999999999995,2.641,0.0,169.0,2019-08-17 12:11:27
81.0,3446.63,329.79999999999995,2.641,0.0,170.0,2019-08-17 12:11:28
81.0,3448.92,329.79999999999995,2.631,0.0,170.0,2019-08-17 12:11:29
81.0,3451.43,330.0,2.613,0.0,170.0,2019-08-17 12:11:30
81.0,3454.69,330.0,2.594,0.0,171.0,2019-08-17 12:11:31
80.0,3457.7,330.0,2.575,0.0,171.0,2019-08-17 12:11:32
81.0,3460.19,330.0,2.557,0.0,171.0,2019-08-17 12:11:33
80.0,3462.35,330.0,2.547,0.0,172.0,2019-08-17 12:11:34
80.0,3464.32,330.0,2.538,0.0,172.0,2019-08-17 12:11:35
80.0,3466.58,330.0,2.538,0.0,172.0,2019-08-17 12:11:36
81.0,3469.26,330.0,2.547,0.0,172.0,2019-08-17 12:11:37
81.0,3471.93,330.0,2.557,0.0,173.0,2019-08-17 12:11:38
81.0,3474.58,329.79999999999995,2.566,0.0,173.0,2019-08-17 12:11:39
81.0,3477.16,329.79999999999995,2.575,0.0,173.0,2019-08-17 12:11:40
81.0,3479.94,329.79999999999995,2.575,0.0,173.0,2019-08-17 12:11:41
81.0,3482.48,329.79999999999995,2.594,0.0,173.0,2019-08-17 12:11:42
81.0,3485.34,329.79999999999995,2.603,0.0,173.0,2019-08-17 12:11:43
81.0,3487.87,329.79999999999995,2.613,0.0,172.0,2019-08-17 12:11:44
81.0,3490.66,329.6,2.622,0.0,172.0,2019-08-17 12:11:45
81.0,3494.03,329.4,2.613,0.0,172.0,2019-08-17 12:11:46
81.0,3496.85,329.0,2.613,0.0,173.0,2019-08-17 12:11:47
81.0,3499.85,328.6,2.622,0.0,173.0,2019-08-17 12:11:48
81.0,3502.44,328.4,2.613,0.0,173.0,2019-08-17 12:11:49
81.0,3505.46,327.79999999999995,2.613,0.0,173.0,2019-08-17 12:11:50
80.0,3508.71,327.0,2.603,0.0,173.0,2019-08-17 12:11:51
80.0,3511.63,326.20000000000005,2.603,0.0,173.0,2019-08-17 12:11:52
81.0,3514.62,325.6,2.613,0.0,173.0,2019-08-17 12:11:53
81.0,3517.45,325.20000000000005,2.641,0.0,173.0,2019-08-17 12:11:54
81.0,3519.53,324.79999999999995,2.641,0.0,173.0,2019-08-17 12:11:55
81.0,3521.77,324.6,2.641,0.0,173.0,2019-08-17 12:11:56
81.0,3524.24,324.4,2.641,0.0,174.0,2019-08-17 12:11:57
81.0,3526.8,324.20000000000005,2.641,0.0,174.0,2019-08-17 12:11:58
81.0,3529.44,324.20000000000005,2.631,0.0,174.0,2019-08-17 12:11:59
80.0,3531.85,324.0,2.613,0.0,173.0,2019-08-17 12:12:00
80.0,3534.51,324.0,2.594,0.0,173.0,2019-08-17 12:12:01
80.0,3537.21,324.0,2.575,0.0,174.0,2019-08-17 12:12:02
80.0,3539.89,323.79999999999995,2.557,0.0,173.0,2019-08-17 12:12:03
80.0,3542.17,323.6,2.557,0.0,174.0,2019-08-17 12:12:04
80.0,3544.51,323.20000000000005,2.557,0.0,174.0,2019-08-17 12:12:05
80.0,3546.9,322.79999999999995,2.547,0.0,174.0,2019-08-17 12:12:06
81.0,3549.34,322.4,2.566,0.0,174.0,2019-08-17 12:12:07
81.0,3551.89,322.20000000000005,2.585,0.0,174.0,2019-08-17 12:12:08
81.0,3554.48,321.79999999999995,2.603,0.0,174.0,2019-08-17 12:12:09
81.0,3557.21,321.79999999999995,2.631,0.0,174.0,2019-08-17 12:12:10
81.0,3560.15,321.6,2.65,0.0,174.0,2019-08-17 12:12:11
81.0,3562.74,321.4,2.659,0.0,174.0,2019-08-17 12:12:12
82.0,3565.26,321.4,2.697,0.0,174.0,2019-08-17 12:12:13
82.0,3567.56,321.4,2.706,0.0,174.0,2019-08-17 12:12:14
82.0,3569.81,321.4,2.706,0.0,174.0,2019-08-17 12:12:15
81.0,3572.5,321.4,2.715,0.0,174.0,2019-08-17 12:12:16
81.0,3575.22,321.6,2.706,0.0,174.0,2019-08-17 12:12:17
81.0,3577.45,321.79999999999995,2.678,0.0,174.0,2019-08-17 12:12:18
81.0,3579.85,322.20000000000005,2.659,0.0,174.0,2019-08-17 12:12:19
81.0,3582.28,322.6,2.631,0.0,173.0,2019-08-17 12:12:20
80.0,3585.0,322.79999999999995,2.585,0.0,173.0,2019-08-17 12:12:21
80.0,3587.49,323.0,2.547,0.0,173.0,2019-08-17 12:12:22
80.0,3589.65,323.20000000000005,2.519,0.0,173.0,2019-08-17 12:12:23
80.0,3591.58,323.4,2.51,0.0,173.0,2019-08-17 12:12:24
80.0,3593.81,323.6,2.491,0.0,173.0,2019-08-17 12:12:25
80.0,3596.34,323.79999999999995,2.473,0.0,173.0,2019-08-17 12:12:26
80.0,3598.92,324.0,2.463,0.0,173.0,2019-08-17 12:12:27
80.0,3601.34,324.20000000000005,2.473,0.0,173.0,2019-08-17 12:12:28
80.0,3603.85,324.20000000000005,2.491,0.0,173.0,2019-08-17 12:12:29
80.0,3606.34,324.4,2.501,0.0,173.0,2019-08-17 12:12:30
